x,y,kappa
250299.71524628185,3688289.364748555,0.0007288221613601971
250299.47467971727,3688289.0451756497,0.01313733618194731
250299.23370176402,3688288.7259132513,0.063211967952181
250298.99079030607,3688288.408117601,0.001321044166969041
250298.74649811783,3688288.091383012,0.05204834053925974
250298.50106873587,3688287.775531167,0.020193278253960147
250298.25384444505,3688287.4610798447,0.04477156058843764
250298.00471098837,3688287.1481393958,0.000210919506451833
250297.75397755383,3688286.8364797714,0.005017338138647169
250297.50146922286,3688286.526255998,0.02140721340765192
250297.24644804915,3688286.2180950097,0.01706279068702223
250296.98907172182,3688285.9118992104,0.0006545691960508423
250296.72984169083,3688285.607272268,0.21733470949011094
250296.45796602502,3688285.3143888246,1.0149621223865464
250296.20211566435,3688285.007125415,0.5106904640678646
250295.93658914557,3688284.7086192505,0.8205189581201277
250295.67668705588,3688284.4049077746,0.1699670029210616
250295.39469681814,3688284.1211168324,0.07398364922811372
250295.13526101227,3688283.8175047874,0.44184250273981607
250294.87521488537,3688283.513611273,0.06704798262939317
250294.60731831283,3688283.216851678,0.08731568897544512
250294.33875086944,3688282.9205239094,0.06273359127912438
250294.0856274288,3688282.6109380554,0.17037303676433613
250293.83323286605,3688282.3006590838,0.21498100245533866
250293.576048987,3688281.9946450447,0.4233809407154364
250293.33296845632,3688281.677316452,0.1674295196580283
250293.07067630958,3688281.3756521665,0.507662073908089
250292.81282801036,3688281.0702525377,0.41190193270660613
250292.56115303864,3688280.759573761,0.4908576077746146
250292.27966014945,3688280.475252168,0.953704598133644
250292.0389757136,3688280.1558612734,1.014788109336133
250291.7675315667,3688279.8627600526,0.3531906039428707
250291.52253839598,3688279.5467332066,0.4645865439464835
250291.26016476078,3688279.2451365823,0.2831920089538236
250291.02129922574,3688278.9243181427,0.8484443274899794
250290.74201851382,3688278.638010557,0.4573444604881411
250290.48804171014,3688278.3308671843,1.3851382009281472
250290.22585922558,3688278.028789583,0.5921058467635238
250289.97484595326,3688277.7185832853,0.14223226081570714
250289.729998817,3688277.4033183204,0.5757239837038828
250289.46548188964,3688277.103729416,0.7477835652134891
250289.1997463503,3688276.8054183386,0.9423820101454292
250288.95267664347,3688276.490755406,0.1615771595808441
250288.6905163921,3688276.188709908,0.1843206938556866
250288.42490304387,3688275.890579772,0.6962729770342886
250288.16311600053,3688275.5884421025,0.4188700316328711
250287.91286823087,3688275.2776608043,0.746956628728633
250287.6488971466,3688274.978326097,0.10343486845896255
250287.39580357805,3688274.669477216,0.42177019190810405
250287.14516670984,3688274.3580092373,0.29513681655148627
250286.89150763606,3688274.0489830147,0.306791717908686
250286.64339368476,3688273.7354548844,0.29861278165703686
250286.38406170162,3688273.4310583146,0.17365549597906346
250286.12074254383,3688273.1299952893,0.7455749687815411
250285.85710197838,3688272.8301393385,1.46364767264898
250285.60286469778,3688272.5226576375,0.5358304305849174
